,Date,Original_Tweet,Clean_Tweet,Sentiment
511,2020-05-19,"RT @EduMinKenya: Chief Administrative Secretary @muminabonaya  lauds 
Jaramogi Oginga Odinga University  of Science and Technology for deve…",chief administr secretari laud jaramogi oginga odinga univers scienc technolog deve,0.7290228468036047
512,2020-05-19,RT @zellnor4ny: This is disgusting and yet another blow to our communities that have been disproportionately devastated by COVID-19. Black…,disgust yet anoth blow commun disproportion devast covid19 black,0.7135465663709717
513,2020-05-19,"@VodafoneIN stop sucking in COVID-19 too, I can't make outgoing calls.",stop suck covid19 make outgo call,0.2990708183813498
514,2020-05-19,@MarcStevenPhoto Confected outrage from the daily mail. Anything to deflect attention away from Johnson's catastrop… https://t.co/E3Ik0oA6DC,confect outrag daili mail anyth deflect attent away johnson catastrop,0.2866119026314992
515,2020-05-19,RT @News24: JUST IN | President Ramaphosa announces the release of 19 000 'low-risk' prisoners on parole to combat Covid-19 at correctional…,presid ramaphosa announc releas low risk prison parol combat covid19 correct,0.7118714551316976
516,2020-05-19,"RT @naomi_dann: It took the deaths of 19 people just to get face masks to people incarcerated in New York State. 

https://t.co/77dztBGsSs",took death peopl get face mask peopl incarcer new york state,0.22471032250200085
517,2020-05-19,"Friday: 25 patients after recovering from Covid-19 infection discharged....13 from Rainawari Hospital, 12 from JVC… https://t.co/qZhfK4Xv85",friday patient recov covid19 infect discharg rainawari hospit jvc,0.6748142068434746
518,2020-05-19,"RT @chrisg_ll_gher: regardless of your political stance, please read this

politicising the covid-19 outbreak is not about taking a politic…",regardless polit stanc pleas read politicis covid19 outbreak take polit,0.26623829634501817
519,2020-05-19,"RT @YusufErim79: #Breaking Turkey's Minister of Industry Mustafa Varank: ""Three of our scientists have reached the animal testing phase for…",turkey minist industri mustafa varank three scientist reach anim test phase,0.2541844626224957
520,2020-05-19,RT @brexit_sham: Government scientific advisers are furious at what they see as an attempt to censor their advice on government proposals d…,govern scientif advis furiou see attempt censor advic govern propos,0.24025826895640104
521,2020-05-19,"@vijayanpinarayi All the Best.
Hope in next days zero Covid-19  cases in Kerala under your Leadership.",best hope next day zero covid19 case kerala leadership,0.7754337388732476
522,2020-05-19,"RT @voicesofyouth: Climate Change is not on lockdown🌏 This is how you can take #ClimateAction (from home)

https://t.co/Wpj9l5K0QJ #Climate…",climat chang lockdown take home,0.2341792293342832
523,2020-05-19,RT @guardian: Revealed: UK scientists' fury over attempt to censor Covid-19 advice https://t.co/8aOjp2NLE8,reveal uk scientist furi attempt censor covid19 advic,0.3275726967829526
524,2020-05-19,"RT @WHOThailand: ""Flattening the curve"": During an outbreak, reducing the # of cases of infected persons that occur each day. Read more abo…",flatten curv outbreak reduc case infect person occur day read abo,0.7425944840150732
525,2020-05-19,"RT @Arunkum23386732: #karnatakastudentsinAndra#takeusfromNandyal.   @BSYBJP @KNandyalap 
#takeusfromNandyal 
#karnatakastudentsinAndra
@KNa…",,0.813761773871722
526,2020-05-20,"RT @cnnphilippines: BREAKING: Philippines reports 120 new COVID-19 cases, bringing total to 10,463. A total of 116 more people survive the…",break philippin report new covid19 case bring total total peopl surviv,0.2727333081295549
527,2020-05-20,"RT @aproko_doctor: COVID-19

Found in semen, can be transmitted by intercourse. Abstain

Found in respiratory droplets when a person talks,…",covid19 found semen transmit intercours abstain found respiratori droplet person talk,0.7796748862089766
528,2020-05-20,RT @HuffPostPol: Rachel Maddow slammed Gov. Pete Ricketts for failing to reveal what's going on at plants where COVID-19 cases are explodin…,rachel maddow slam gov pete rickett fail reveal go plant covid19 case elodin,0.24921073124076323
529,2020-05-20,"RT @empowermentopps: Chubuike Rotimi Amaechi Covid-19 Essay Competition.

Age: not more than 35 years as at 01-10-2020.

1st Prize – 100,00…",chubuik rotimi amaechi covid19 essay competit age year st prize,0.23555773763528742
530,2020-05-20,"#RawhideCoughing 

Eleven Secret Service agents test positive for COVID-19: report | TheHill https://t.co/xIix3TRQLp",eleven secret servic agent test posit covid19 report thehil,0.311611708263042
531,2020-05-20,RT @rjw1: So the code for NHS covid-19 tracking app got published yesterday and I've seen several tweets which are slightly dismayed that i…,code nh covid19 track app got publish yesterday seen sever tweet slightli dismay,0.2760910939894848
532,2020-05-20,@nickfshort I suspect that Covid-19 is proving to be a much bigger problem in Russia than they can cover up.,suspect covid19 prove much bigger problem russia cover,0.2591693136328782
533,2020-05-20,"@karizma2006 Boris could discover the vaccine to Covid-19 in his kitchen tonight and all Beff Rigby would ask is ""W… https://t.co/MLk0lrsj1Q",bori could discov vaccin covid19 kitchen tonight beff rigbi would ask ,0.7656609125200878
534,2020-05-20,"'In these testing times, which will have a lasting effect on our society, we must, above all, be able to convey the… https://t.co/UvF9S0vqVI",test time last effect societi must abl convey,0.3178990795916526
535,2020-05-20,"#BREAKING | One more tests #COVID19 positive in #Shillong.

https://t.co/dYkey7m2aZ",one test posit,0.6766315689593135
536,2020-05-20,"RT @SethAbramson: BREAKING NEWS: COVID-19 is all over the White House.

1⃣ Trump's Personal Valet
2⃣ Pence's Press Secretary
3⃣ Ivanka Trum…",break news covid19 white hous trump person valet penni press secretari ivanka trum,0.7325544232377613
537,2020-05-20,"RT @nataliexdean: Peter Piot: “Many people think COVID-19 kills 1% of patients, and the rest get away with some flulike symptoms. But the s…",peter piot mani peopl think covid19 kill patient rest get away flulik symptom,0.24570934924773438
538,2020-05-20,"RT @AmitShah: Had a meeting with DGs of all Central Armed Police Force.

Entire nation is proud of our CAPF personnel for their contributio…",meet dg central arm polic forc entir nation proud capf personnel contributio,0.6759277822212202
539,2020-05-20,RT @TheKingzz_Son: Guys since we're being honest do you know anyone who got covid -19?,guy sinc honest know anyon got covid19,0.6889940654523593
540,2020-05-20,"RT @varunkrish: For those asking about the shield , you can order them from @3D_ing min 10 nos 

https://t.co/HVKbuzcCvV

Delivery via Spee…",ask shield order min no deliveri via spee,0.7668396599075679
541,2020-05-20,RT @The_IoD: .@the_IoD is lobbying hard in Government on the issues facing directors relating to the measures announced to support business…,lobbi hard govern issu face director relat measur announc support busi,0.7680492071362087
542,2020-05-20,RT @thehill: #BREAKING: 11 Secret Service agents test positive for COVID-19: report https://t.co/JtHRkrliCH https://t.co/CUxn58XcPN,secret servic agent test posit covid19 report,0.1636892046711019
543,2020-05-20,"RT @AskAnshul: Now:

1. Editor for Masala, ITP Media Group Lekha Menon wishes HM Amit Shah dies of COVID-19 or cancer.

2. Bureau Chief of…",editor masala itp medium group lekha menon wish hm amit shah dy covid19 cancer bureau chief,0.7428457120206678
544,2020-05-20,"RT @bsindia: Coronavirus lockdown in #Gujarat: Migrant workers staged protest at #Hazira industrial area in Surat 

#CoronaUpdatesInIndia
#…",coronaviru lockdown migrant worker stage protest industri area surat,0.7582575766209709
545,2020-05-20,"RT @CJ_isnowblue: First Trump, then Pence and now Ivanka Trump's personal assistant tests positive for COVID-19, CNN reports  https://t.co/…",first trump penni ivanka trump person assist test posit covid19 cnn report,0.7208145162241767
546,2020-05-22,RT @Topclvss: Loool this has 2 outlooks. Either he's a genius and has found faults in the testing and/or diagnosis of COVID-19 or this nigg…,loool outlook either geniu found fault test diagnosi covid19 nigg,0.6928601731735281
547,2020-05-22,"RT @PemaKhanduBJP: To keep our Arunachal safe from #coronavirus, we have made COVID-19 test 100% mandatory for every person entering the st…",keep arunach safe made covid19 test mandatori everi person enter st,0.2625662606949327
548,2020-05-22,RT @KiranRakesh6: #TrueBloodPump Covid 19 Yesterday on the Thalassemia day @derasachasauda volunteers have donated many units of blood by t…,covid19 yesterday thalassemia day volunt donat mani unit blood,0.7924894208920436
549,2020-05-22,"@DrJDrooghaag COVID -19  IS A TOTAL DISGRACE;
BETTER STAY HOME ; STAY SAFE ;",covid19 total disgrac better stay home stay safe,0.6722722108766183
550,2020-05-22,"RT @ThePeterPaige: To be clear, I do NOT blame Trump for covid-19. I blame him for an ASTONISHINGLY INEPT RESPONSE to the disease (due to g…",clear blame trump covid19 blame astonishingli inept respons diseas due ,0.7598571867733712
551,2020-05-22,RT @NC_Governor: Updates from Gov. Cooper’s COVID-19 briefing:,updat gov cooper covid19 brief,0.6690864391506864
552,2020-05-22,"RT @DOHgovph: DOH COVID-19 CASE BULLETIN #056

As of 4PM today, May 9, 2020, the DOH reports 147 new cases (PH10464-10610) of COVID-19.  Th…",doh covid19 case bulletin pm today may doh report new case ph covid19 th,0.7158602508986931
553,2020-05-22,RT @narendramodi: Extensive discussions on the COVID-19 pandemic. Our nations will continue working together and support each other in thes…,extens discuss covid19 pandem nation continu work togeth support the,0.1809533207008354
554,2020-05-22,#Covid19: 663 new cases push total confirmed cases to 8895 https://t.co/yzd3CnJbZI https://t.co/XrrzMgK3mK,new case push total confirm case,0.29643879420597274
555,2020-05-22,"RT @JoeBiden: Make no mistake: COVID-19 has caused a massive economic challenge. But this crisis hit us harder, and will last longer, becau…",make mistak covid19 caus massiv econom challeng crisi hit harder last longer becau,0.7400642877031459
556,2020-05-22,"RT @duty2warn: Oh now we understand why #Obamagate is trending: ""Obama says end to Michael Flynn case puts rule of law at risk, calls covid…",oh understand trend obama say end michael flynn case put rule law risk call covid19,0.7556666408309921
557,2020-05-22,"Loretta Mester, president of the Federal Reserve Bank of Cleveland, joins us to discuss the tools and policies of t… https://t.co/vfgzyTaHwR",loretta mester presid feder reserv bank cleveland join discu tool polici,0.7317638699183733
558,2020-05-22,5 Tips You Can Use to Land an Internship During the COVID-19 Crisis (by Jon Schlesinger) https://t.co/J1AFDu7ZOK vi… https://t.co/5BvOTcZo5m,tip use land internship covid19 crisi jon schlesing vi,0.21743404675777148
559,2020-05-22,"RT @StevenBeschloss: Nearly 80k Americans have died due to COVID-19, 22M+ are out of work &amp; Trump is sitting in our WH praising his own per…",nearli american die due covid19 work trump sit wh prais per,0.6627585621122906
560,2020-05-22,"RT @NMadzenga: Dear God 🙏🏿

Meet Dr. Jérôme Munyangi 

Doctor Behind Madagascar’s #COVID-19 Remedy.

Protect him for us Lord, Shield 🛡 him…",dear god meet dr munyangi doctor behind madagascar remedi protect lord shield,0.22171154335071372
561,2020-05-22,"RT @RBReich: With 4.25% of the world population, America has the tragic distinction of accounting for about 30% of pandemic deaths so far.…",world popul america tragic distinct account pandem death far,0.22945542905799918
562,2020-05-22,"For youth in foster care, surviving this pandemic has been especially difficult. Many do not have not have a family… https://t.co/M0jllAJF58",youth foster care surviv pandem especi difficult mani famili,0.7224954079813243
563,2020-05-23,RT @THEWILLNG: Two More COVID-19 Deaths Confirmed In Kaduna-https://t.co/7JY4RBEr8A https://t.co/ap1xSesMGJ,two covid19 death confirm kaduna,0.2739455812327786
564,2020-05-23,NY hospitals get $5 billion as feds target Covid-19 hot spots #CrainsNY https://t.co/Y1ZbEWrhFm https://t.co/JXdhEQz24B,ny hospit get billion fed target covid19 hot spot,0.2175009312773985
565,2020-05-23,"The impacts of the COVID-19 pandemic will be long-lasting, but we can still be proactive and make sure our… https://t.co/t6z0y280uM",impact covid19 pandem long last still proactiv make sure,0.34326963581815134
566,2020-05-23,Lockdown isn't easy and it might not help your mental health.. @annie_wright gave out 7 things to do if Ssocial dis… https://t.co/8hK1xjNovA,lockdown easi might help mental health gave thing ssocial di,0.2263231163122802
567,2020-05-23,Mom will love her GiftCast! Celebrate her special day today by sending a personal video message and $$ she can spen… https://t.co/BSpIGzvhiJ,mom love giftcast celebr special day today send person video messag spen,0.22116088542367782
568,2020-05-23,RT @TomTSEC: China's president Xi Jinping 'personally requested WHO delay a COVID-19 pandemic warning' | Daily Mail Online https://t.co/5hj…,china presid xi jinp person request delay covid19 pandem warn daili mail onlin,0.7584550701549585
569,2020-05-23,Silent hypoxia: Covid-19 patients who should be gasping for air but aren’t:  https://t.co/xRQVaMCjqc #KPRC2 https://t.co/pLqyZvtrF8,silent hypoxia covid19 patient gasp air,0.6967186506326198
570,2020-05-23,"RT @AndrewFeinberg: Since you asked, Mr. President:

H1N1 killed 12,469 Americans from April 2009-April 2010, a full 12 months. 

COVID-19…",sinc ask mr presid hn kill american april april full month covid19,0.7400540024930456
571,2020-05-23,"RT @the_resistor: @realDonaldTrump The TRUTH Will come out 

It ISN'T CHINA'S or @WHO's Fault

It IS @realDonaldTrump's FAULT

Trump IGNORE…",truth come china fault fault trump ignor,0.6533757587783373
572,2020-05-23,"RT @NBCNews: 2.  Transit workers

Cities like New Orleans, Seattle, and Chicago have lost workers on the front lines — keeping the city's b…",transit worker citi like new orlean seattl chicago lost worker front line keep citi ,0.6550072163826115
573,2020-05-23,"@RealDoctorMike @CDCgov @WHO @aafp @AOAforDOs @TheDoctors @RobertKennedyJr Trials: 
NCT04318015Hydroxychloroquine C… https://t.co/v2iRyx8zH9",trial ncthydroxychloroquin ,0.2480981176856843
574,2020-05-23,"RT @mitchellvii: The media is now trying to freak us out over a COVID-19 ""second wave.""

I know, let's just shut down the economy forever u…",medium tri freak covid19 second wave know let shut economi forev ,0.3225776674612846
575,2020-05-23,"RT @LeaveEUOfficial: Whilst we're all stuck indoors to contain the health crisis, the Great British taxi service has already helped ashore…",whilst stuck indoor contain health crisi great british taxi servic alreadi help ashor,0.701271116432115
576,2020-05-23,RT @mining: Chile’s Mining Minister @bprokurica promotes use of copper to fight #covid19 https://t.co/cKSbpS1avH https://t.co/cfRTLtmjAy,chile mine minist promot use copper fight,0.6915570170846563
577,2020-05-23,RT @Reuters: More than 90% of Tokyo hospital beds for COVID-19 patients filled: government https://t.co/Mqp79zHIoZ https://t.co/nyvb5eKfag,tokyo hospit bed covid19 patient fill govern,0.7172195229946143
578,2020-05-23,"RT @EU_EDPS: A post #Covid19 future. On 70th anniversary of Schuman Declaration, #EDPS &amp; @EU_EDPB trainees share their thoughts on future o…",post futur th anniversari schuman declar traine share thought futur,0.2671173080793773
579,2020-05-23,"RT @VanityFair: A new study found that if 80% of Americans wore masks, COVID-19 infections would plummet https://t.co/u0sWuQa8hU",new studi found american wore mask covid19 infect would plummet,0.302069652096149
580,2020-05-23,RT @JFluidMech: New publication on the 'Flow Physics of COVID-19' now available to all via open access. Excellent work from the team @Johns…,new public flow physic covid19 avail via open access excel work team,0.7688085045379184
581,2020-05-23,"RT @TraderJoesUnion: Please don’t complain to us that a store you went to asked you to wear a mask.

Our coworkers have died from COVID-19.…",pleas complain store went ask wear mask cowork die covid19,0.6403779061588784
582,2020-05-23,"RT @SputnikInt: #BREAKING | #Сoronavirus deaths top 280,000 globally - AFP tally https://t.co/QdmjTDGK31

#SputnikBreaking https://t.co/Cas…",death top global afp talli,0.26582261827427184
583,2020-05-23,"RT @CLC_Intl: 📸200510 — Instagram 

#Yeeun was tagged by Lovelyz Yein in the #덕분에챌린지 “Because of You” COVID-19 challenge. It expresses grat…",instagram tag lovelyz yein covid19 challeng eress grat,0.7468025356941383
584,2020-05-24,"Accepting Death by Coronavirus:  Yesterday, 2,746 people died of covid-19 in the U.S., the highest daily death toll… https://t.co/JprywC5Ltr",accept death coronaviru yesterday peopl die covid19 highest daili death toll,0.27395169129277236
585,2020-05-24,RT @JPNadda: Hon PM @narendramodi is leaving no stone unturned to protect &amp; support the citizens in difficult times. His leadership in this…,hon pm leav stone unturn protect support citizen difficult time leadership,0.7856251241480672
586,2020-05-24,How To Approach Series A In A COVID-19 World - https://t.co/f9fBWQBvkt,approach seri covid19 world,0.24734653820422067
587,2020-05-24,Trump will be plunging ahead on COVID-19 without self-isolating health experts: White House reporter https://t.co/SHp2AzFdt1,trump plung ahead covid19 without self isol health eert white hous report,0.681677864412211
588,2020-05-24,RT @AliZafarsays: No time to rejoice. Go out only if absolutely necessary. Maintain distance and other precautions. Do not make the mistake…,time rejoic go absolut necessari maintain distanc precaut make mistak,0.7289276269135584
589,2020-05-24,"RT @DrHVoffice: Watch Live !! Press Briefing on the actions taken, preparedness and updates on COVID-19 #PIB https://t.co/IPMCA9ZMcY",watch live press brief action taken prepared updat covid19,0.2664336871920236
590,2020-05-24,"@NikhilkumSingh Hi Nikhil. Due to COVID-19, phone support is currently unavailable. To connect with a support speci… https://t.co/JQQ1HqM7R8",hi nikhil due covid19 phone support current unavail connect support speci,0.2620543825046777
591,2020-05-24,RT @VTLandTrust: A @UVM_RSENR research team is looking for #Vermonters to take a survey about their experiences with COVID-19 and nature an…,research team look take survey eerienc covid19 natur,0.7056093065014489
592,2020-05-24,"RT @fox5dc: Chicago woman tests positive for COVID-19 after childbirth, is released and dies days later https://t.co/gNI353QdB1",chicago woman test posit covid19 childbirth releas dy day later,0.1421196957472215
593,2020-05-24,"RT @qiaocollective: Hospitals in France have confirmed that France had COVID-19 outbreaks in November, a month before China. China was the…",hospit franc confirm franc covid19 outbreak novemb month china china,0.27506773181596356
594,2020-05-25,"WHO statement: Tobacco use and COVID-19 ⁦@WHO⁩ urges researchers, scientists and the media to be cautious about amp… https://t.co/KXU8KUoIoh",statement tobacco use covid19 urg research scientist medium cautiou amp,0.315576852790316
595,2020-05-25,RT @terrychristian: Future exam question about Covid 19 in UK https://t.co/kGYulyKb5I,futur exam question covid19 uk,0.7350832222198381
596,2020-05-25,RT @MidWiltsSSP: We’re lucky enough to have Gordon coming to the next @MidWiltsSSP conference on October 16th ( all being well with Covid 1…,lucki enough gordon come next confer octob th well covid19,0.7334588605787626
597,2020-05-25,Covid-19 is deadlier in majority black counties — and the outbreaks are getting worse https://t.co/Gu2a9Jynqn via @bbgvisualdata,covid19 deadlier major black counti outbreak get wors via,0.28134703903309727
598,2020-05-25,"RT @anmf_federal: Light a candle &amp; join us for a #nurses vigil here on Twitter 7pm (AEST), Tuesday 12 May to honour the lives of our overse…",light candl join vigil twitter pm aest tuesday may honour life overs,0.197379795437685
599,2020-05-25,New story on NPR: COVID-19 Has Created A Legal Aid Crisis. FEMA's Usual Response Is Missing https://t.co/RqtpsyioI3,new stori npr covid19 creat legal aid crisi fema usual respons miss,0.3042177176100609
600,2020-05-25,"“We’re Concerned,” WHO Speaks On Madagascar’s COVID-19 ‘Cure’ https://t.co/AQfaKvwUNG #pindula via @wearepindula https://t.co/37ASrVZ3ez",concern speak madagascar covid19 cure via,0.19934408572223822
601,2020-05-25,"RT @citizentvkenya: Standoff in Eastleigh, Nairobi as residents in Covid-19 partial lockdown picket demanding relief food from gov't https:…",standoff eastleigh nairobi resid covid19 partial lockdown picket demand relief food gov http,0.7720464750350228
602,2020-05-25,"RT @gaslinezoneaba: The northerners are busy repositioning their selves for war in our own land, while our people from Eastern region are b…",northern busi reposit self war land peopl eastern region ,0.6500971004390185
603,2020-05-25,"RT @AsaWinstanley: Hong Kong has had only four deaths from Covid-19 and only 1,000 cases over all. 

Yet the lockdown has been much longer…",hong kong four death covid19 case yet lockdown much longer,0.15808340247032357
604,2020-05-25,"RT @60Minutes: “There is zero evidence that this virus came out of a lab in China,” says scientist Peter Daszak about the origins of corona…",zero evid viru came lab china say scientist peter daszak origin corona,0.18895283485438505
605,2020-05-25,"RT @RepThomasMassie: “With COVID-19 battering food supply chains, 10,000 hogs are being euthanized daily in Minnesota. Millions of healthy…",covid19 batter food suppli chain hog euthan daili minnesota million healthi,0.296845418530616
606,2020-05-25,"RT @narendramodi: Today, technology is helping many in the efforts to make the world free from COVID-19. I salute all those at the forefron…",today technolog help mani effort make world free covid19 salut forefron,0.2747361770531658
607,2020-05-25,"RT @amateuradam: OK, for clarity. The R0 is somewhere in the range of 0.5-0.9 and the number of infections with COVID-19 in the UK is 219,1…",ok clariti somewher rang number infect covid19 uk,0.7179460645575335
608,2020-05-25,This man is a global warming FANATIC. He views humans as a threat to the earth. Eliminatation of the threat = COVID… https://t.co/43XvTtSRQS,man global warm fanat view human threat earth eliminat threat covid19,0.16572842570959337
609,2020-05-25,"RT @LiveSquawk: Marriot International Q1 Earnings:  $MAR
-Revenue: $4.68B (-6.6% Y/Y)
-N.A Revpar Change Ex-FX: -19.5% vs. +0.8% Y/Y
-Net L…",marriot intern earn mar revenu revpar chang ex fx net ,0.18703540298512034
610,2020-05-25,"@darukaashish We regret the inconvenience, kindly DM us your contact number to assist you further. Due to COVID-19… https://t.co/NL91PMv1C6",regret inconveni kindli dm contact number assist due covid19,0.7535549470004965
611,2020-05-25,"RT @GeorgeTakei: Wow. The White House has become a Covid-19 hotspot. 

Sending thoughts and bleach.",wow white hous becom covid19 hotspot send thought bleach,0.2531137829115372
612,2020-05-26,RT @Loc_Enterprise: The Return to Work Safely Protocol is designed to support employers and workers to put measures in place that will prev…,return work safe protocol design support employ worker put measur place prev,0.19856872791064006
613,2020-05-26,@GovernorTomWolf Question for you did you want the death numbers to go up so you can shutdown the state? I think yo… https://t.co/r4OmuME4dn,question want death number go shutdown state think yo,0.7466290003920196
614,2020-05-26,A new issue of episteme in positions politics on the Covid-19 pandemic. 5 essays on how critically engage this glob… https://t.co/pdbiN5Z4pN,new issu epistem posit polit covid19 pandem essay critic engag glob,0.2213361909792852
615,2020-05-26,"RT @IndianExpress: During the hearing, defence advocate Harish Salve said one of the officers who had probed Goswami tested positive for Co…",hear defenc advoc harish salv said one offic probe goswami test posit co,0.23438148059064914
616,2020-05-26,"RT @eugenegu: @realDonaldTrump Remember this, when COVID-19 began spreading like wildfire in Europe, Trump allowed unrestricted air travel…",rememb covid19 began spread like wildfir europ trump allow unrestrict air travel,0.7213365813782664
617,2020-05-26,"RT @transparencyUSA: Thursday | May 14 | 3-4pm EDT

Join us &amp; @abigail_bellows @IllicitFlows @FUNDAMEDIOS for a conversation on combatting…",thursday may pm edt join convers combat,0.1708971103581112
618,2020-05-26,"RT @RepDonBeyer: Warren County, Kentucky – where Rand Paul lives – has more COVID-19 cases per capita than 51 of the 67 counties in New Eng…",warren counti kentucki rand paul life covid19 case per caput counti new eng,0.41228425100817034
619,2020-05-26,RT @losohefner: My Mother &amp; Father Just beat Covid-19 ❤️❤️❤️,mother father beat covid19,0.2520761251673813
620,2020-05-26,"RT @morganhousel: Covid-19 is a common enemy but there are so many gaps of understanding between people. 

Employed vs. laid off. 

Essenti…",covid19 common enemi mani gap understand peopl employ laid essenti,0.750946599604512
621,2020-05-26,"RT @nsprnews: On today's @TheTakeaway, they take a look at the scope of misinformation out there about COVID-19, why it’s so dangerous, eff…",today take look scope misinform covid19 danger eff,0.6992766546442153
622,2020-05-26,"RT @maddow: ""As Gov. Reynolds is poised to loosen restrictions, Iowa posts second highest daily death toll from COVID-19""
https://t.co/cj3y…",gov reynold pois loosen restrict iowa post second highest daili death toll covid19,0.2983902547669426
623,2020-05-26,Unfortunately due to the current COVID-19 Pandemic we will be unable to host our 12 annual @MMABucsFB Golf outing.… https://t.co/gaH2pOoEhc,unfortun due current covid19 pandem unabl host annual golf outing,0.22255268447052226
624,2020-05-26,"RT @okeremiyele: 9/ At the moment, we are not doing enough for our survival as a nation and a continent. COVID-19 has just exacerbated the…",moment enough surviv nation contin covid19 exacerb,0.7101691775008936
625,2020-05-26,"RT @Luvvie: Every time I read a new article about COVID-19, and what other part of the body it affects (right now, we're at brain. lungs, k…",everi time read new articl covid19 part bodi affect right brain lung ,0.7415234762719932
626,2020-05-26,"RT @CBSNews: Trump administration cuts funding for coronavirus researcher, jeopardizing possible COVID-19 cure https://t.co/vC4vN2lCIQ http…",trump administr cut fund coronaviru research jeopard possibl covid19 cure http,0.2693129512784225
627,2020-05-26,"RT @GivingTuesday: Dear world,
Thanks.

#GivingTuesdayNow

https://t.co/AVUvpNojt2 https://t.co/gCSEN4zIsq",dear world thank,0.2351869279081559
628,2020-05-26,"RT @warwickmansell: 47 teaching staff had died from Covid-19 by April 20th in England and Wales according to the ONS, @DisIdealist highligh…",teach staff die covid19 april th england wale accord on highligh,0.7289704301518982
629,2020-05-26,"Let's put the more than 80,000 Americans who have died from COVID-19 into a historical perspective https://t.co/B9OS9L4oTN",let put american die covid19 histor perspect,0.2819429813339417
630,2020-05-27,"RT @tiisetsoti_: I'm thinking of entering Miss SA and calling myself Zozibini Tunzi's twin. Zozi lite. 😂

#DstvMustFall Level 3 South Afric…",think enter miss sa call zozibini tunzi twin zozi lite level south afric,0.6972214444368832
631,2020-05-27,"House Dems Introduce $3 Trillion COVID-19 Relief Bill; McConnell Slams As ""Another Big Laundry List"" https://t.co/xrCJ4tPtFL",hous dem introduc trillion covid19 relief bill mcconnel slam anoth big laundri list,0.7035033247827128
632,2020-05-27,"RT @DrJacobsRad: We are 134,351 CT scans and MRIs behind in Ontario. It is a mind boggling number and will take over a year to catch up.

T…",ct scan mri behind ontario mind boggl number take year catch,0.3210087224112398
633,2020-05-27,"""Security experts are warning of a 30% spike in COVID-19-themed potato-attacks over the past two weeks.""… https://t.co/7ffXjKN9tx",secur eert warn spike covid19 theme potato attack past two week,0.7644290964474835
634,2020-05-27,"RT @electroboyusa: Dear @realDonaldTrump,

If I'm dead before my #StimulusCheck arrives, can my teenage daughters cash it?

Andy Behrman
Lo…",dear dead arriv teenag daughter cash andi behrman lo,0.10432134460994127
635,2020-05-27,"RT @iamlevikelvin: @McCoolingtons This is what LGBTQ persons go through on a daily service:
Unwarranted arrest
Abuse of human rights
Abuse…",lgbtq person go daili servic unwarr arrest abus human right abus,0.3336381489905341
636,2020-05-27,RT @NYGovCuomo: New York State is now investigating about 100 cases of an inflammatory illness in children that may be related to COVID-19.…,new york state investig case inflammatori ill child may relat covid19,0.2373351377319359
637,2020-05-27,"RT @OceansideBiz: When the new coronavirus made its way to the United States, long-standing Oceanside manufacturer Pryor Products was tappe…",new coronaviru made way unit state long stand oceansid manufactur pryor product tapp,0.179489595793452
638,2020-05-27,@gjb1966 @Geoff_Hackney @darrengrimes_ No the first was of confirmed case COVID-19 in the uk was late Jan. A clue t… https://t.co/fbcJOupfLA,first confirm case covid19 uk late jan clue,0.7580218582826852
639,2020-05-27,RT @sanjayjavin: #BiharFightsCorona 5th update of the day.49 more covid-19 +ve cases in bihar taking the total to 879.the details are as fo…,th updat day covid19 case bihar take total detail fo,0.2760765229948777
640,2020-05-27,"RT @TheWritersGuild: Thank you to the leading playwrights, all WGGB members, who backed the launch of our #Covid19 guidelines today. The mo…",thank lead playwright wggb member back launch guidelin today mo,0.764046549264386
641,2020-05-27,"RT @ASlavitt: BREAKING: Dr Fauci just testified that the COVID-19 death toll is likely meaningfully higher than the 80,000 reported.",break dr fauci testifi covid19 death toll like meaning higher report,0.7435565889790277
642,2020-05-27,"let's see... so the US population = 328.2 million 
supposed ""COVID-19"" deaths to date = 81,779 
CEOs who quit last… https://t.co/jTFkFJKjEu",let see popul million suppos covid19 death date ceo quit last,0.8090526408291832
643,2020-05-27,RT @OANN: L.A. County jail inmates caught allegedly trying to contract COVID-19 - https://t.co/Gxh9N3li1D #OANN https://t.co/WD0oJVc3qD, counti jail inmat caught allegedli tri contract covid19,0.7423734107410445
644,2020-05-27,"RT @rzhongnotes: If January was a after-the-fact warning that COVID-19 was going to be serious based on Chinese news developments, developm…",januari fact warn covid19 go seriou base chines news develop developm,0.7506820578237922
645,2020-05-27,"RT @NHSEngland: Keeping a regular sleeping pattern, exercising and talking about your worries to loved ones are some of the ways you can ke…",keep regular sleep pattern exercis talk worri love one way ke,0.7807467462518083
646,2020-05-27,"RT @JoeBiden: Donald Trump can put up all of the banners he wants in the Rose Garden, but it doesn’t change the fact that he failed our nat…",donald trump put banner want rose garden chang fact fail nat,0.3394786672843207
647,2020-05-27,France’s Earlier Detection of COVID-19 Raises Questions on Global Origin https://t.co/DGO8gORKD8,franc earlier detect covid19 rais question global origin,0.14398326868938247
648,2020-05-27,"RT @HinaaaKh: In our blog post published by @Health_Affairs today, Dr Erika Martin and I, emphasize the importance of not losing focus on p…",blog post publish today dr erika martin emphas import lose focu ,0.24637289059340067
649,2020-05-28,RT @mahtowin1: Native people are 11% of the overall population in New Mexico but comprise 50% of the people in the state who have died from…,nativ peopl overal popul new mexico compris peopl state die,0.726905923775722
